252,1449510851,0.5
142,1298852578,0.0833333333333
210,100001815192467,0.125
259,1407951779,0.333333333333
217,1227960299,0.0588235294118
164,1019297305,0.0769230769231
217,100001150155347,0.047619047619
266,100000159066753,0.0333333333333
166,100000163517047,0.166666666667
142,588267252,0.111111111111
210,595597103,0.047619047619
10,698368004,0.027027027027
264,1366656527,0.142857142857
166,613417618,0.125
164,806879571,0.153846153846
118,584691973,0.0714285714286
252,1427183447,0.142857142857
266,100000153267376,0.0384615384615
142,743488589,0.25
164,1293751396,0.0454545454545
10,686404579,0.0701754385965
264,751862353,0.0909090909091
217,745596110,0.0625
164,543444198,0.037037037037
147,672805914,0.1
148,700483969,0.030303030303
147,1335180913,0.142857142857
147,737710246,0.285714285714
142,1325714631,0.0833333333333
10,634652836,0.025641025641
10,674008010,0.0512820512821
214,677609293,0.333333333333
10,100001097972051,0.015503875969
147,1015334628,0.25
164,629345836,0.0769230769231
142,818148657,0.1
252,1145409036,0.166666666667
164,1364230769,0.125
142,708209009,0.0769230769231
142,604886434,0.0909090909091
164,782845437,0.0769230769231
195,1801480612,0.166666666667
164,623577684,0.105263157895
164,542193102,0.0833333333333
266,100000861265482,0.037037037037
210,1351920759,0.1
195,100001802983912,0.0714285714286
164,1374810072,0.0909090909091
164,1374810151,0.0769230769231
118,1054693607,0.0666666666667
10,603290364,0.025
10,1670630183,0.0178571428571
142,1257121411,0.0588235294118
142,1280727640,0.1
142,714631315,0.0625
142,733306910,0.0909090909091
259,1466083620,0.166666666667
10,1266988933,0.0188679245283
142,551705228,0.230769230769
259,49109107,0.333333333333
164,601287677,0.125
148,706090708,0.0322580645161
195,1636688571,0.25
217,100000765681026,0.0625
10,709615395,0.0243902439024
210,100002624465981,0.0217391304348
164,1351700247,0.142857142857
264,1365510136,0.0625
148,555206047,0.0322580645161
142,1316210741,0.0625
10,583004773,0.0444444444444
217,100002070204027,0.0666666666667
118,583258154,0.0666666666667
259,1341660709,0.25
10,643100369,0.0238095238095
142,1370314548,0.111111111111
