@relation user_cluster

@attribute UID numeric
@attribute DIFF numeric

@data
1196060475,3463.33637731
1279625509,-448.548630401
1462345997,2163.02212963
608022737,2317.94209491
667337867,493.02087963
1615175787,906.448321759
1467079737,-316.96818287
1236313086,1461.14515046
100000616605123,1755.54006366
1171492532,2002.05028935
1022351645,1008.75398148
607106060,675.989537037
555566796,613.528767666
504483526,-249.370862268
100001385116173,593.966867284
598226970,-32.2841087963
601529921,414.310659722
567471536,1992.0971412
597256409,52.832974537
815525709,458.281898148
100002871273701,704.408865741
666015433,1364.81474826
520416411,232.694189815
1360205122,-96.0123726851
640828517,-909.872523148
644425881,1424.88366898
1090800070,290.795135031
531414650,1042.9688912
670637281,141.315925926
1459620364,3270.21606481
1114320967,2007.52743056
556167600,940.066415895
1584057392,2874.69983796
1374810079,-908.015613426
778500093,1984.08782407
623662758,251.755358796
1374810072,1536.91885995
763096773,-664.720729167
1237500682,1152.10990741
672622016,730.90162037
100000059598433,2192.28762153
507086784,-452.829212963
100004002745243,537.2259375
100001023915017,1290.87755787
1650340205,1320.57780093
549854923,258.189756944
1259733183,592.431128472
1228920859,1993.8856713
1338030579,-935.788125
100001415048890,776.123127315
622769203,1662.93135417
1134140268,101.867372685
750790720,1443.03322917
656138068,-354.851125
896565340,92.1075347222
642874607,349.852916667
1590904996,651.652571759
1214076007,1772.70126157
1335360333,986.529710648
607226211,1204.17128472
567498523,-25.9371585648
100000357439050,1359.00171875
100002229225462,216.828020833
719823714,1505.2228588
100000702646059,629.89472608
1366656527,114.061446759
1271610112,462.445023148
530912665,242.51630787
100001953941112,411.506134259
629608232,790.280856482
1336620215,37.1624537037
590610350,1223.27835648
718375285,175.223634259
1312048773,378.811423611
803893679,-693.894930556
100000871504527,-36.5523032408
1596281268,484.969603588
565097386,-207.395989583
1448836728,2118.23906829
100001003410937,349.703371914
100000981188779,905.867777778
1489087140,406.911258681
531166496,602.072596451
563514729,1218.83999421
1081851222,1993.90510417
1264860318,54.1563078704
1311327484,772.627679398
653913444,-214.802766204
1061250137,914.246388889
715020219,1465.12162037
3500420,-650.951377315
1088161430,-290.713414352
654546392,23.6680825617
1080133324,1654.0795409
1362210561,655.599456019
1362210566,747.259275463
1333120664,325.662488426
658177364,2406.11996528
1605400353,1541.51723958
1081721737,118.87462963
1371501394,207.688140432
1425260412,1268.5426749
100001130352329,1685.38779707
685083871,1438.84614583
697971941,198.144401455
100003122562700,968.001221065
1417074207,1.06878472224
1492836968,691.726616512
1434721860,701.340314815
1162484446,1194.47064043
653521212,707.714571759
1349400082,-118.162954282
573382004,234.444421296
674295568,-203.986886574
592378744,-1245.90321759
100000622240296,351.148177083
689671028,797.642385545
541959250,662.437668651
622096125,-88.0677662037
1386031819,293.605063657
1261803847,1946.25651042
1023426546,708.487229167
1383300746,-300.191805556
1036944431,1657.0797338
1752571771,27.8855555556
1327464012,-309.201493056
709275808,-25.1832523148
1692487891,1145.72351659
1209976025,1184.87378086
554482033,2925.35600694
1630624937,2123.20836806
1256756429,182.683831019
700635543,1910.07627315
667201178,1951.01798611
539275719,2041.78030093
100000657198320,198.430046296
1309113866,28.3159722222
1181761090,701.702638889
1194721758,2296.50434606
1505942200,516.294417088
632415452,2456.33499421
533747952,58.577175926
1365765464,2772.63407407
100001661973878,1280.08048032
757893495,1767.50136574
100000445490562,226.888823006
1384804292,39.9519097222
501753919,997.590413773
100000891657379,679.326377315
1234710151,2100.79524306
756536249,1955.60799769
100001185060347,103.443043981
1526874085,49.8026736111
1295803766,41.7791743827
1099358189,1761.80265046
1171732067,1898.84313079
100001190987535,1285.87549769
100001895735270,1162.28603395
1519560215,857.999888117
1177492222,93.0227546296
583378273,-269.228721065
511717895,222.758310185
1244580005,1008.39712963
1059063253,39.9563425926
1479030193,2037.09044676
504098366,5.58276620368
1374071414,467.619760802
635233785,143.332002315
593381914,520.655908565
100001000600627,1026.65237479
100000515450450,419.060821296
1483245940,139.523368056
740420762,939.836554784
1039713149,-142.902847222
661284913,627.626854745
1000948015,-60.3223842593
685387306,247.735462963
1243380298,176.945483539
683421963,911.198105413
100002318024078,1308.58065394
100002295298742,1038.19831019
1336830775,-97.9145717593
1365583998,26.6450964506
809068770,234.878240741
1054830119,102.684733796
691289541,398.643645833
1054830114,1195.88194734
1685123199,2463.83684028
1054830110,767.107595486
710465247,1935.868125
1071240023,-148.283796296
519876613,383.064039352
902925223,1812.68645833
100000002230884,2068.19922454
1317852029,893.69869213
1307564139,17.1919444444
1499937229,1241.84283951
662655627,-288.512013889
706231330,223.267835648
1090080195,706.600919312
609466422,-110.208344907
1047510083,41.3308680556
803063189,1383.32153356
643284888,34.1872811448
560976954,250.725027778
1619014945,1106.24957031
1354742174,814.600964506
530244056,-16.2232638889
544135182,0.670590277761
545013517,2249.80760417
1352358822,-199.011756366
503906893,368.280509259
1198114407,425.92769483
1306434724,786.046990741
1037940025,62.9575954861
100001235644899,1619.30476466
100002916857123,2548.62641204
626525134,246.377256944
714430606,-450.851371528
1118734208,-212.449641204
737279844,609.048813657
1283841200,-803.107592593
1371692715,478.919490741
1377273136,32.1685763889
100001248533409,827.888958333
1102585158,678.327858796
1352716971,2019.56717593
784320808,336.331473765
100000123800498,551.343148148
573309632,56.595005787
1608750186,874.908768518
1578961609,950.983812371
1479945974,1017.11142361
100000179701174,541.382837577
569732242,13.6820601852
100001552223304,2216.27270062
793345281,1683.04277778
572308184,-729.930208333
1109622131,2222.19452546
508005197,468.159675926
100000272476644,1751.67655093
573206473,-197.169733796
714021047,1686.81184028
1054437266,225.853842593
1098964868,1054.3501196
1116168787,1419.97789352
561099479,49.9800231481
584932220,1565.53483218
1368240218,2465.04704861
720052048,2029.56634259
708209009,2056.18087095
1368606894,-741.896979167
698781960,-51.8759027778
1460316457,946.824502315
678963874,63.0872492284
517981138,1576.12703704
1148850292,66.7459876543
1320290343,906.585555556
1081461893,659.189193673
746822732,524.833512732
1359450021,895.882407407
100002573402597,287.259435764
1334705968,981.425694444
761260042,1609.81203704
715541095,775.90962037
504884281,1470.17533951
572591028,2495.69064815
100000706304912,967.019166667
712711620,2777.9772338
814595242,1733.95092593
629702464,242.764560185
1575697299,614.019074074
1383861911,1360.15012731
1704445610,-247.131006944
832610623,966.017797068
1209699900,865.088275463
558289708,3446.81210648
502007888,1738.57046682
764255229,81.1955671296
669360364,21.8499768518
750690265,19.8492476852
1238131243,191.175763889
1822041692,1555.25893684
1385394193,521.123622685
1411604267,126.953402778
1365540809,2167.26206019
1363350501,1976.73545635
543907233,430.011666667
1373700090,727.814074074
100002611399405,769.500520833
100003610641777,13.2224421297
568870280,1487.34722222
528753659,283.497997685
1340940314,496.414409722
100000029471511,1955.04137731
1600571207,-65.8717361111
715898889,-663.664953704
1265647309,-95.030769676
710152108,-676.12369213
8116416,21.0540509259
736877712,567.717539683
760101546,-641.936886574
1021413060,1416.99079696
1412057636,273.168402778
1429447972,-868.911724537
557423141,1977.14047068
1371840453,1722.56295428
8829962,-1048.72850694
1842274074,47.9774016204
1250171583,1216.33166667
648198894,-388.470625
583984288,-560.83181713
1573860284,755.789285301
688150651,-88.171412037
1483191505,92.9334143519
582788428,599.011207562
1314590639,2477.13900463
1459620346,1925.48101852
562090517,457.210729167
1100182410,1159.04961111
1267761278,234.482907764
1002998858,37.9044907407
100000422896857,2320.44532022
1497699289,1638.05873264
1374810091,43.1098032407
1374810092,-406.7590625
758054496,744.005798611
100000720443099,332.137650463
722919161,2639.87857639
1371780163,-664.556111111
722397683,352.115945216
100000280372111,-174.373420139
681950116,2071.88267361
100001755414721,1269.1108478
729073157,1098.9022338
100003558505279,-9.87303240737
1256697666,-147.972708333
1341540083,1247.91428819
727707593,-612.952013889
1322964051,2393.9538831
755984504,100.22056713
100000577272197,479.857523148
1291540820,933.082881944
627052679,2495.68725694
886085474,144.065792824
591585122,2015.77436343
1801480612,2266.13153935
580654065,2265.21039352
618747260,1300.94224151
1384184677,1989.78435185
725385257,616.535891204
1267461029,-204.607340856
630673169,871.414959491
551117902,410.898226273
1235955953,1065.99110749
755915031,425.801832562
650871231,2300.70865741
1246533379,369.669369213
100000079384352,-664.79693287
586993327,1319.05646991
541327193,-391.065196759
1630442054,2090.13381944
1383777415,769.387621528
753700147,-725.625763889
1692473935,731.868773148
1131665125,520.388179564
1625792170,-460.610028935
1210976019,907.562633102
1374060071,-491.551342593
656010286,2113.05168981
777485086,2980.28072338
100000794128395,780.71694213
1097802684,666.061903935
100000000799318,351.409341931
690085799,2322.08359954
655651988,1286.96316204
1636166645,1249.74633681
1107870017,2368.60002315
1406513689,411.819988426
736471843,426.66609375
1019061060,-388.858136574
601287677,-458.904328704
1060479284,1311.95565394
100000708724175,87.5960462963
779987668,2018.07302083
1253175691,-5.32856481476
1324494003,1494.97949074
606709947,2143.10368634
659853867,44.0286689815
653685287,696.339008488
10140435,947.726521991
859185225,2197.68224537
1518174031,1675.32247685
4602686,-108.781753472
706879793,2750.86609954
100000125153290,541.7625
775558131,-555.136851852
100001373911243,408.942789352
747540476,1162.50697531
1163941253,707.275636574
1810676125,115.171284722
641602746,1420.03059028
1174668125,1375.04258102
703780902,6.14195601852
744597928,-83.7736805555
1593483561,784.1396875
100000233132534,517.050092593
1246950177,818.381810185
1246950174,2152.69654514
625675619,371.700677083
542945343,-17.6722222222
568282882,1336.3553588
1063084344,-62.816400463
1039038132,420.293723958
1467687184,812.477161458
572238377,2266.22850694
683315311,64.7406712963
1264614065,181.234765625
623633239,2070.25591435
814886309,1443.05362269
100000352201407,40.1614583334
732879402,410.278372685
1252116671,1087.51259838
1827469806,-664.339756944
1227128841,289.042962963
763400174,111.699479167
534140648,414.549247685
640630142,45.1626967593
677586830,1371.53522569
1328880326,-677.847118056
1363350199,560.136209491
1001220228,1043.43134491
644724522,1828.10510417
1365170181,688.809967908
642195537,2103.3122473
719389739,1613.13399884
747325866,229.817928241
1106731141,433.99619213
519463539,310.990821759
1231677973,-662.912789352
100001018090898,945.680127315
1131994765,1123.52782407
1066950186,936.026095197
743980560,-110.197717014
100000460363539,56.8041319444
648436861,318.299780093
1347581704,-157.388165509
1143863339,2442.77409722
1373700401,-406.809652778
1048227092,589.37882716
646628155,631.184916501
687798456,789.70140625
613219818,-211.176944444
100000489740046,2078.98631944
100001960478709,540.025671296
1341660521,611.156347222
765427173,-34.3012384259
1005594714,10.9802777778
712732563,1648.86586806
523630440,2451.19761574
764127111,-151.048142361
100003733131387,28.7418749999
655210571,146.558503086
878470651,-305.894594907
100003549649465,1653.95345486
847815225,23.9193634259
1099996002,266.919664352
1330210226,468.995457176
575239417,-43.3299807099
1556385205,1008.75563657
778713514,2264.8603588
791859621,1992.90837963
1102974357,737.971081019
1326734837,749.377081404
1479300069,268.910520833
597510168,-867.319733796
1784596814,2619.62543981
1342913038,516.707806713
1261069005,2183.8948206
1447566515,27.188908179
100002745801546,1143.59962384
1459620285,1.77041666664
1459620282,1449.42165509
727915856,793.200362654
1374810132,16.3708912037
100001437312779,515.617175926
1374810134,243.228424479
100000856037577,-23.743119213
1837124063,-842.295763889
100000135204615,90.1062384259
1098926143,515.612164352
1328080178,2453.64016204
1057055802,1864.26988426
667333177,-302.67941358
1459620134,660.58195216
1459620130,2154.69980324
1227210355,-9.77439814818
567853237,806.491863426
562689601,496.83900463
100000699644485,1158.56240278
100002073041479,409.153
805660470,901.091916667
638988153,562.537403549
1312018291,1209.71151042
634652836,1306.35923032
1276114828,1136.00302546
1826416811,2203.83850694
100003778252696,1019.0471875
1218004540,666.17119213
733934370,1339.42037326
100000603495901,51.0573842593
762148444,-936.197858796
1349928470,-605.928732639
1269244333,-135.003206019
1342020293,285.377607474
759233438,1394.60555556
1488840340,24.837037037
575323309,2301.81849537
545876908,2559.1025
1221660412,1989.91097222
1074186755,-0.634273726871
585061877,30.1086458333
1366685309,-759.548576389
1066499426,138.152048611
879060223,-370.05833912
1405721290,213.081608796
1258527235,-676.733888889
1768221264,865.445371197
100000312071364,-108.981493056
100001125725178,217.498640432
814654553,1665.88934606
515644737,675.853865741
1222114946,207.143854167
1134085474,2121.68340856
1336001714,967.844076968
615498409,273.158425926
683077618,1242.10229167
100000456666816,239.721319444
1636837313,71.2733991609
770954602,601.595933642
1053294643,449.015416667
1283904049,1519.42557603
505502746,-573.30976466
1264899792,2406.61849151
1634618212,-384.710034722
714611673,974.755085648
701596913,1442.33160417
570990094,2044.96080556
541477868,-564.587887731
100000876135130,456.775572531
1355319547,1057.94926505
810025696,817.943240741
1813023499,596.462611883
1777004683,1536.40190394
1375207996,331.802417052
832055967,879.381012731
726353452,395.875653935
1592107589,1272.16543692
664821873,10.2907986111
1108742501,117.211666667
1321895252,2009.74625
630096714,1597.18701968
1323646677,274.969461806
1048830118,246.224879758
1011807899,22.1798263888
1363350523,-109.022627315
100001104047877,25.1481249999
1715180971,1079.45663889
100001007469933,812.278894676
1152786624,1090.82345872
1509726127,592.897592593
639535967,-937.930497685
675803945,-200.862847222
674786257,-324.054212963
596863747,882.939324846
1266988933,1740.64415702
682882597,38.4529513889
700282104,-220.773767361
875770236,6.51369984568
710712321,2027.91115741
666626088,-427.814675926
1087753957,1274.67983796
596771881,1825.01377315
1194721658,-184.186944444
1384711532,1360.16029514
100000604584381,311.418200232
1015374086,1991.66009259
1637203832,1168.55059259
1618991499,212.170717593
653435528,-70.3793229166
1345204541,1444.33887153
1204825386,1576.04934896
1314346577,-218.55306713
1276835953,270.074386574
100001300507142,766.756905864
642410560,1987.00471065
635658695,-151.685902778
1354414121,761.951898148
100000163254558,833.370844907
500396125,-48.1268518518
596627830,1993.59944444
1042518360,218.701666667
714418626,465.545590278
702886521,-590.77337963
1630864213,384.035891204
556273949,1.69484953699
539627923,25.3236419753
1451810077,1994.88708333
1092575445,243.672584877
1170573298,1327.32387153
708796442,318.760115741
1162771258,-358.913263889
613132720,1024.09028704
1092390262,1298.23026157
677940382,4.73009259254
1231888032,1521.04825066
1199847990,-1019.92309028
1342020196,2689.38318866
1330058418,131.264247685
1670910062,497.929486111
538645216,1518.759375
100001440866176,48.1319444445
100000214775216,281.590277778
507854591,1256.29230324
100000364018790,531.386886574
1728010616,16.8031828704
654907832,1024.33880787
1555531540,-40.8577546297
713215351,1625.00631559
1851211247,-18.8618287037
1335240213,506.893412037
541844670,-514.659104938
554049767,-375.222789352
742850651,293.586427469
704855873,-32.5751782408
1534996187,987.652789352
784827149,254.903726852
1375833966,-450.603831019
1365510215,-936.12244213
85700184,-5.96435185184
725426002,-395.254675926
660802792,1458.88222222
1183639915,1152.61885995
658995926,1089.58319348
794264605,121.888998843
628141392,258.52919946
100000057399578,494.25087963
1461570143,843.103373843
1315673651,2024.92600694
612500236,-393.201296296
1259223276,1206.14538194
718550723,521.484526681
431723,-1142.23872685
1416843601,118.940451389
1255521813,654.890855195
655327744,215.955949074
8830477,-121.935150463
538157360,-257.655941358
1276133139,1422.1362963
1648800249,618.950555556
1246028567,528.774814815
100002972725678,1520.95863426
727730298,1213.86543981
774275814,1425.41476852
775550385,1300.96387731
665849251,67.8208449074
1802585498,-116.909606481
1252039925,939.622967593
736675220,1517.62658565
1695416018,1403.9085571
1341792199,-571.961203704
100000006910618,2728.72739583
679959895,752.849809028
513265508,1544.4533015
100001030772905,-116.89371142
903805270,1503.41884722
717465468,1116.55145544
538816471,185.607384259
2059450,545.701828704
586413834,565.804405382
100001315143889,309.878229167
1230056162,748.860245949
1234710447,1242.11591435
1322274410,-184.366232639
1460311102,227.144832176
518341127,2266.41122685
1497252503,915.892951389
1381380256,1331.22983218
1305072359,2527.01297454
1258857230,-1397.24637731
1141912799,1603.92809028
744653342,486.007540509
754339884,1698.03228009
100000153267376,500.079899691
629183852,-70.3825347222
1283561823,-2.67514467594
1399973320,961.556389716
738963121,439.231898148
686404579,1604.6287963
514467487,63.2679282407
1348727273,125.134594907
1378944977,658.723196759
100001446646340,688.196277006
100000946715605,946.813737208
724928983,771.645208333
630427218,1076.64597608
1109475668,2397.63063657
1295227688,55.3531867284
629920942,295.374618056
1205282906,1729.06204861
1253013478,873.726284722
512548537,257.922737269
100000352691691,2266.24603009
813355222,406.817893518
621617490,1044.58358218
626454471,2662.36938657
1405456248,612.499652778
598572798,290.054068287
100001080083455,2136.06973958
735115180,51.5272106482
559148496,587.40818287
748673739,-483.878965278
100000193461609,-6.39462962962
100001466866288,-122.858356482
658582935,1760.086875
503711836,1245.11303241
727271189,597.758738426
1420966525,836.767849537
1020531445,1950.7865162
1044640555,-1.67328703706
554577360,1264.07905671
592182150,1012.60673611
578545912,1423.33765689
561741942,1205.08981867
643957838,5.93959490745
1127556094,-1.19461226853
1385619381,934.954103009
1054489841,-369.50865162
1572770532,-58.8563368056
1279064192,829.646273148
1803314620,478.878449074
100001082285223,8.77915509255
616454056,1359.18953318
100002928995102,1177.19985725
1466477304,432.148109568
100000597003993,498.299463735
561306574,638.396643519
582447564,581.511907407
835738495,1157.29260417
727832373,-787.504351852
1412439999,2159.83273148
1281075226,1828.72280093
659025220,880.730282407
1383871326,-5.29108796292
637356215,211.752581018
1374810114,2103.06880015
601059404,1188.31606481
1374810116,235.627290013
1374810117,38.7942824074
1341660542,229.164710648
1327780472,1827.14670139
100001589432323,407.840857928
1370520136,65.9721990741
515986526,1472.76945602
817835003,1275.9584375
721405359,1541.60971065
1603986229,-59.3627237654
760333134,1216.3233044
1256595529,995.202969577
826019,1988.17021991
729194055,-335.538790509
533450210,-217.150219907
653632921,-754.903240741
536468339,588.833069059
1194721046,533.285142045
1232243160,879.708958333
728098646,-628.944189815
503795248,116.670023148
729968702,1920.05633681
1307820130,1652.5021412
544865298,623.901209491
1365897936,545.076365741
13808729,2430.77996528
1137354243,866.588425926
660236993,2.26454861113
552889224,1000.27184028
591974373,243.162231481
1010318666,-183.844818673
700483969,1981.96422454
1174795979,21.2155439815
573146629,2018.51983796
1354413208,1068.64345486
100000654094767,2370.62782407
605407389,1109.93589451
703661969,2368.19696759
502794165,1818.07258681
1363954857,124.684328704
100000718797685,110.668341049
552132742,432.92958044
698425267,-126.191967593
728716467,18.1284143518
528090339,101.61474537
905800113,778.008923611
1079591172,1389.45105324
607951431,1211.53820023
550324120,-170.889178241
1433096404,1266.56934414
659551053,2259.42048611
1350990187,1802.13559028
1127839825,1362.13931713
1091400275,307.831302083
734964765,914.517962963
1278406883,511.354903549
682586880,148.896863426
1571556494,40.4636053241
596813273,1339.07649434
1448786032,75.2260763888
1256332918,1343.5175
628959159,870.604195602
800874238,21.9246875
1516840926,113.762956019
100002360791721,1873.4805787
820830178,97.6693402777
817154349,952.216359954
829095296,-544.103252315
1353900229,746.262364005
1135276298,526.74375
623901957,606.777638889
100001876654383,1574.06730903
1333484185,-23.8
633238091,-75.1947453704
1445908101,1210.30923997
669659401,28.150304784
597349491,1115.79250386
1514379624,-459.600933642
706659264,-317.959861111
738979677,104.51693287
100002548987295,806.715528549
640897635,1086.51619213
634080266,-837.545802469
1313701586,1625.63211227
598206742,10.0995023148
530172875,1511.1262037
518964849,1383.06835648
1569496849,2506.81144676
674332585,108.056358796
1216831975,-70.1589891975
1420416257,1068.3424752
682838649,-216.622459491
705904047,950.149611111
692290222,128.376648148
602399008,2080.01894965
1340940354,-678.6875
1257151543,248.694351852
1660899648,1147.14844907
513728315,487.297391975
628745286,-121.489888117
1160257857,-133.831315586
1358310068,881.329484954
100000810431289,125.912673611
1133574107,-733.921365741
699816967,2434.83787037
100000120121014,1190.76895978
1230827866,-788.354837963
565736126,-294.106481481
1068422364,2332.6698235
1194721673,-714.224513889
1341540457,1066.03273148
1341540454,2536.08744213
1313569587,-362.110810185
1464595242,57.1094328704
100000097301426,2111.66052469
12307577,1579.07242284
673421781,1541.23614583
607666600,1593.81789352
100000753803126,1618.44673611
100000089294896,1627.58400298
666813003,382.422485269
667202658,1037.01215278
1838604629,0.234108796343
1333531867,57.2273842592
516655574,1121.36170406
659312006,986.9225
1841213965,292.857366898
100000290982214,839.13881713
565098230,646.564693287
1091400093,-62.0231597222
801390392,-761.985173611
523825653,1918.08771123
574316435,-151.606875
500545134,87.9459606481
1341660485,910.060217014
543143975,330.944841821
552347931,1954.33125579
586517447,-225.024965278
2017910,1894.0309375
1642773144,741.78209695
1360740502,421.734112654
532622515,391.634939815
1016294877,-242.863553241
1332090108,868.314375
100000053254157,1459.22497685
100000054579916,696.336331018
1666845268,740.963784722
1332090105,-261.707673611
1055014168,-492.137708333
563713729,-450.019467593
100001920373848,2212.4222338
1036733870,864.097407407
546855515,-530.117986111
1271635209,1910.55293113
689318997,1418.68176505
538930965,2344.60979745
1535877968,2280.6673341
1216178088,227.2103125
803834312,20.1443865741
633516897,555.69078125
100000996656394,2075.35284722
1258300215,-8.4014236111
731295111,2762.7608044
1266060643,-379.140810185
1559424184,-169.111134259
738138400,649.56078125
100000968379778,1574.99673322
1102250927,265.951967593
1114774887,1079.05587037
1124452590,83.7357638889
601537703,1516.88177083
553086333,1988.45111111
1321693860,-468.832228009
1467364286,467.086273148
1245101101,7.82136574073
1362210445,206.78333912
833049535,1048.16994213
1228740265,314.231038773
623577684,-298.884320602
660900671,251.391975309
100000255227553,479.985773148
1481294207,-397.401423611
748336881,-1245.99575231
723476260,325.167453704
1246981090,1142.07026476
100000733352615,250.494895833
1088310401,404.131184764
787508783,-78.8906481481
1145094439,20.9641666666
1230693408,857.173240741
881870149,2432.94912037
1347922280,-542.027766204
1179151721,1513.70734954
1343402126,649.474139661
512840822,-10.3495138889
1084260377,2346.59748843
547364910,1925.17325231
1417385736,49.0894444444
100000193922569,27.1173148148
1250032958,22.4333333333
33706968,17.1758912037
663225792,427.586012731
663851185,1713.21533565
1180547572,868.007268519
646403229,2008.57185185
100001128357890,1936.04556713
678918089,-75.4568634259
660608883,202.264578511
1065870570,1667.14021991
1444539011,149.649992284
1804706956,1010.09149306
1055484951,2755.53831019
1018677684,1512.77960648
600469049,161.217505787
601441549,1976.43181134
706025421,543.380532407
413529,131.973946759
555780325,1128.23020255
100000871581419,2137.1197338
401314,959.822334105
1789718198,2015.55156829
1365510138,695.857890625
1345265554,51.9003009259
675672999,-332.131365741
530966792,-128.902083333
1646012393,93.741712963
605980228,829.305630787
686872714,1129.29909594
662127161,-85.1973032408
630778860,411.35625
1476107836,-485.401400463
1486295178,-33.9497800926
508116560,875.049270833
522285190,-202.241898148
750742012,-124.096084656
746133557,1147.46170062
100000554562570,552.151466049
623239119,-200.199247685
1348367228,814.904732832
551586778,1291.35066551
1654350073,2105.08232253
1363350483,-117.199074074
1626080228,1718.68469907
1410213732,478.086223958
706777742,2.77678240743
1227960299,2002.16165509
26905121,2545.65327546
598766873,1900.64762731
821975713,3433.27354167
540552703,119.124548611
1050006297,-814.85
1030567037,1094.36029321
1148850830,2024.92760417
1275713110,839.252361111
1374712784,720.032617027
100002278051686,2136.35726852
100000152656298,-64.0705439815
100001579270321,-169.672256944
1237320164,913.801724537
676267296,1156.81295718
1391370687,1025.72685571
658516239,100.621747685
1362210298,422.932970679
1014445628,-602.644768519
100000913519939,499.30775463
1365510131,-338.089259259
1459620242,654.480949074
626615329,2153.71429398
743030462,1691.40758488
741752577,1409.94336806
531191613,1348.58467207
1062647192,515.215375
1478389863,2324.34152778
751666521,774.024575711
1341660569,817.054965278
1250079134,2154.53880787
794765214,812.466843171
534462624,1827.12866898
650398718,2286.7621412
1278756216,-84.8474074074
100000496960228,3031.38707176
100000124834767,87.8351736111
512405977,2289.26110532
515942005,2058.56597222
842805470,17.8402719907
1516120243,357.92429784
1473483448,2284.57421875
1090433354,810.060764612
1299880088,16.093125
100001755072176,3461.10365741
1848885436,772.840925926
806879571,2175.79053241
731661428,451.588682321
1417568384,2405.08475694
542193102,46.3180613426
100001017164305,1978.51453704
1554093464,-359.445520833
100000220515130,1753.79635706
1051482269,-63.0780439815
721704265,600.918454861
100000004965137,-152.571730324
1224928140,-614.055462963
635416312,546.022178819
1263794150,-218.505590278
1349280299,1681.55318287
687240740,60.6733217593
775975528,989.073340192
574695098,465.876105324
1562246766,-12.2446990741
1579290216,125.071018519
579776390,-5.03853935185
1385415574,209.669594907
699182068,1989.97513889
739868227,2060.78900463
1337956845,451.480301978
1344130676,386.656478588
612331719,602.631909722
100000190482264,1055.56094802
100001125610496,1249.03653164
1847749851,239.314791667
520586800,-50.7002777777
1783523610,1532.73263503
900035289,1414.31530961
519761150,2448.92832176
1673732007,41.7830671297
1351136308,1216.04913194
1071941911,2374.26331597
635423124,320.803101852
1344445694,1973.70439429
556761832,790.096903935
1105719978,-240.896255787
593469821,1570.2334838
1140094270,67.3074151234
549291646,898.244664352
1292319912,47.7288657407
1276667187,804.827781636
1008000652,1240.94522222
1459620177,211.260138889
778633827,813.615462963
100001135823063,50.9550810186
1521108795,-633.791238426
1155500978,1876.47810764
693328860,159.766527778
1079479589,145.547737269
693967056,1823.77983796
1355402548,1508.16599537
628950170,1991.90949074
690793930,1052.48462384
1476421474,-331.894849537
1146536624,2908.16457176
672805914,1764.35855324
1425362695,1052.59135127
551627016,2046.70967593
1083377402,-538.310189043
100000437773300,2156.37037037
1042394442,2083.99078704
1320693682,1891.84797288
671663034,131.060364583
51100782,-315.647835648
1293036396,1007.30617284
1313689470,918.562288773
634429788,-686.254085648
100001327504841,2089.75177083
742905298,2380.26074074
1723191855,1003.11684028
1373700383,-512.104756944
1594813350,-30.4239930556
593398899,197.136947917
708544049,1309.8872586
100000534256219,39.6177932099
1041187700,590.4928125
100001059346158,-535.583634259
100000113726031,207.474409722
1351486227,1516.81283565
100000864651015,941.064021991
1566258404,232.82462963
1155960316,313.173680556
906080486,1065.10122685
568827878,743.607581019
1261300013,930.847673611
567375273,154.164293982
600059253,124.249756944
818448057,471.482827932
1065970404,1676.42242284
1255108701,991.896878858
669436915,1999.15306134
614627288,164.122789352
636401884,-338.922511574
1341660333,1952.68734086
548057462,1276.05398148
100000464182414,288.908040123
534604588,36.2197685185
1007201444,542.362052469
100000147782372,897.423188657
559056352,-80.1972304894
1275425208,375.706261574
585115850,576.500028935
1521457957,1476.80299306
1368751498,859.452073688
751238368,1174.69806134
100001414867426,2221.40200231
1529856770,596.759334491
1368510013,-1.07109953708
1368751495,365.010752315
1355796523,969.593900463
1332090122,1186.63130401
1332090120,596.488541667
1422063523,1084.0733912
676395318,974.44912037
1698623348,414.148576389
1273390049,613.792262731
505011051,154.555358796
813890602,-8.65479552466
1341660601,3452.13795139
561642681,514.473761574
814399118,715.985231481
784423820,2000.49239005
718722893,1246.37503472
530839471,1994.09856481
702031617,-210.597524434
551271084,1542.86125
1269796970,918.165601852
1560063545,-83.4821527778
1298344143,-86.2973032407
655647245,2038.75562996
1362210468,875.49255787
1214273838,1990.01905093
648530313,1061.1545216
1362210462,1275.09039352
1459620058,283.92443287
1365510250,2560.15777006
100000182170004,1264.69756944
756785520,647.65431713
1456144628,-114.219212963
712011624,243.77041956
1519741397,1578.35197338
510550891,1.84451388894
1242685081,1227.61744792
541114618,-152.972048611
1365510331,189.211311728
680885863,-154.105069444
1485190916,1992.8278125
1583770553,195.1940625
1226274126,1178.42399306
811690191,1248.33826968
1145392257,957.169320988
100001626549863,2133.96074074
1213914950,1865.77882716
100002254326794,2325.07847222
1070155210,683.817938161
699576208,1470.13163194
663835806,1991.48637731
625836476,862.229974923
524491917,188.783668982
559132326,2395.72376157
1374935429,-751.985277778
1409620205,1427.04010417
1231408356,669.261822917
501101672,53.6731057099
1427700211,821.274265046
725769640,916.908773148
585286033,1925.85238426
570372472,239.646006944
550504812,322.774953704
1334370700,222.042353395
1448802158,822.794596065
1373782575,2494.73947917
729871033,1011.9816875
516134277,240.543761574
571071855,-709.816099537
825960,862.318127894
597403922,624.874074074
746385267,1617.82762731
505216603,-80.0945023148
1412793421,1149.86915509
