1348328986,0
574713058,0
693865149,0
593597381,0
1370314548,0
1748870608,0
802488694,0
100001113330601,0
500544306,0
691395030,0
1069083104,0
544306974,0
560477361,0
1365510136,0
1365510135,0
602970448,0
1782990293,0
902575242,0
592484427,0
1205111472,0
590685952,0
1167417758,0
1331791027,0
100002600253669,0
1333292709,0
1798763088,0
535725484,0
1359450103,0
1274427378,0
719691084,0
1334940705,0
1173553458,0
789775513,0
1386613327,0
816705429,0
1341660544,0
1510335310,0
1951002,0
631315249,0
1331380757,0
1207722372,0
1389665469,0
1234710571,0
1083553522,0
100001589432323,0
791974424,0
1625332885,0
659293382,0
1227212244,0
508526303,0
1386243843,0
1328007882,0
605866689,0
1372527847,0
1088130286,0
1207823992,0
532175147,0
1459165410,0
100001215960652,0
1358310547,0
597817291,0
1607305490,0
1618037624,0
1235941771,0
1130070080,0
100000224442133,0
623210566,0
590780438,0
551033508,0
1448390071,0
100000579920181,0
553126285,0
1804757083,0
729194055,0
1326121493,0
1242451042,0
559467850,0
1456743559,0
1260750116,0
607350276,0
884405509,0
1825295284,0
538440425,0
1297442136,0
704467448,0
1334371234,0
100001877646751,0
585920595,0
1070670672,0
1373700158,0
634051216,0
100000501578741,0
555806592,0
1484592068,0
1112606449,0
100000046526113,0
100001193338158,0
796785558,0
1104219401,0
4800349,0
1008783506,0
1371300433,0
1367220489,0
1380270138,0
100000856501492,0
766065571,0
1313270895,0
1087324794,0
100001211686807,0
100000105776939,0
664255324,0
680071248,0
1371602777,0
100000092202252,0
746133557,0.0416666666667
1053159464,0
1307820137,0
606110943,0
1341660478,0
1452721162,0
1712541233,0
545972989,0
1188532231,0
1307236102,0
1268566215,0
572121769,0
100001395132305,0
565226734,0
100000140123699,0
697950252,0
1363740210,0
1038484414,0
100000980360076,0
547471230,0
100001795684467,0
630727619,0
652893556,0
1320770707,0
656158461,0
625685988,0
1330506182,0
1432465233,0
1055040440,0
588324166,0
593158371,0
2345048,0
565111208,0
508426724,0
1062840041,0
1300485862,0
1436688513,0
1376496377,0
715120645,0
599456557,0
1215405816,0
1063079467,0
1199780406,0
1508560779,0
749135102,0
1129145010,0
1806464233,0
1096890928,0
1602371857,0
100001194042350,0
642473638,0
824535522,0
776205499,0
1121340065,0
545576558,0
100000549172542,0
100001465288729,0
1017292306,0
501880655,0
1370220213,0
3433808,0
604188637,0
557013501,0
1266793018,0
1084290137,0
1303238884,0
1348011324,0
1492909435,0
1364430327,0
1194721816,0
1010318666,0
700483969,0
1003731209,0
542632425,0
1616504993,0
637988518,0
811489781,0
1261695300,0
676339044,0
100003595608052,0
661815948,0
1275688882,0
1194900556,0
501967142,0
1192096174,0
1595856648,0
100001912332784,0
565101095,0
1365510092,0
1380300478,0
562084310,0
100000001071758,0
1310445495,0
502081620,0
100002450880833,0
100000217092051,0
100000994200688,0
1134053246,0
1294106814,0
687605511,0
1334370882,0
564482782,0
1344558509,0
1639669381,0
599049125,0
1044248046,0
1573898156,0
100000646510023,0
720115968,0
100002017879829,0.166666666667
1228740243,0
615961355,0
1228740247,0
1538520756,0
100000942176301,0
1319383114,0
100001023515121,0
100000176717470,0
100000472242066,0
731942294,0
1575848216,0
100000628850548,0
1387969660,0
500955225,0
544377338,0
685711457,0
766001971,0
751860494,0.0666666666667
1675071203,0
738023263,0
780489629,0
719256837,0
617546410,0
1415411081,0
641940707,0
669758135,0
677609293,0
1332730951,0
731357175,0
591486677,0
577849570,0
505008781,0
710035594,0
593344809,0
749324326,0
1420772113,0
1215353490,0
591113450,0
621119235,0
1494679579,0
1270924821,0
500809543,0
698425267,0
647206587,0
1067433032,0
790024755,0
1344407419,0
1418921822,0
554199734,0
1027475126,0
507406924,0
666465547,0
664086455,0
678545260,0
1370516449,0
502240140,0
100001158027363,0
714293317,0
1266441764,0
596759318,0
1493073597,0
706111553,0
740440466,0
1628421014,0
645995451,0
1113312218,0
1059426107,0
713451096,0
618437733,0
1451801516,0
1362210310,0
1440529256,0
709886594,0
1378942911,0
700435060,0
100000522186241,0
630461737,0
533922615,0
674957862,0
816784662,0
1410900122,0
854314372,0
100000125127256,0
555805272,0
598406870,0
1058745278,0
1479060245,0
685326745,0
1190880539,0
1459620326,0
1415462974,0
1274701434,0
711598447,0
1321933553,0
1358910892,0
1737060663,0
661705894,0
522316901,0
1044741591,0
100000013245879,0
6827269,0
1132443093,0
636205492,0
657761833,0
1550230496,0
1342428733,0
1634175939,0
100001578943429,0
1080377589,0
1139964203,0
1360809719,0
777493679,0
1409624858,0
538084551,0
1083300532,0
1316331831,0
663271049,0
681453851,0
841775424,0
1308957726,0
44000571,0
710880150,0
716625758,0
100001741526248,0
679779389,0
739312227,0
100000998497614,0
504999043,0
1453097327,0
1375731330,0
1082061363,0
709291600,0
259,0.5
575209953,0
746738285,0
573536973,0
252,0
611108522,0
1335840037,0
100001247957272,0
1218014809,0
1111499,0
731638541,0
725343629,0
667528226,0
675136307,0
505265491,0
100000689870864,0
100001704513605,0
1368510312,0
100000121074000,0
640660199,0
1035317598,0
1382051440,0
1074983480,0
674295568,0
1010836682,0
1020501009,0
534887260,0
1003203497,0
100000654632693,0
100000000987859,0
1017642489,0
614257080,0
679975003,0
551705228,0
767798381,0
703005604,0
1321106950,0
715468979,0
1320488867,0
1371300417,0
1256308756,0
1182757845,0
1426548528,0
544708935,0
653452704,0
1181310107,0
1194721796,0
531012894,0
1165185973,0
601569007,0
1516840926,0
520159764,0
1341660324,0
1193583394,0
1473920777,0
708394349,0
542982402,0
1347445016,0
1677653137,0
738870097,0
1427021188,0
1474986492,0
1332000329,0
1188491338,0
1368210168,0
706679922,0
100001066320671,0
100000292532931,0
651008482,0
1202448248,0
100000140763325,0
727600182,0
650952948,0
714423075,0
1099527705,0
1332960225,0
626444355,0
889515463,0
1419662023,0
690753813,0
767582027,0
542204523,0
5522981,0
700480562,0
1162621174,0
1038819686,0
629685650,0
906275034,0
5406108,0.5
100000676981133,0
100000187939693,0
826144618,0
705890466,0
674418411,0
800969560,0
1362936001,0
700281077,0
753914804,0
100003659016777,0.5
644536303,0
591699789,0
507571641,0
100001809589428,0
825359171,0
1356060108,0
694400424,0
582794212,0
560163905,0
100001825944161,0
612606580,0
100001041194630,0
100000289331036,0
100001051334912,0
670372573,0
1244370279,0
1213296750,0
604439902,0
1192620956,0
1088490224,0
554762717,0
1722731483,0
100001217854180,0
4802511,0
618572687,0
744966467,0
563343379,0
1374636143,0
696350526,0
708698314,0
1387200412,0
1355050557,0
501865433,0
1461231414,0
1362330365,0
1442540299,0
715410428,0
1342380021,0
744926671,0
1255164538,0
1363350455,0
1367944179,0
1244885991,0
639734637,0
1601395847,0
658295186,0
1364573574,0
826754932,0
1374591141,0
1493224999,0
733306910,0
1235940781,0
623212330,0
1674642886,0
617092906,0
640897635,0
1841264654,0
611386663,0
1368287941,0
645613848,0
548760422,0
599343653,0
1228740265,0
609303884,0
576546215,0
673873079,0
1138216855,0
525090117,0
1093775359,0
665124142,0
100000193922569,0
1090244642,0
520122602,0
100000775652360,0
686755107,0
1414853088,0
1474920520,0
100003985153291,0
1510269705,0
1234710454,0
1362210165,0
789928097,0
530400547,0
1112598537,0
1408863320,0
530497221,0
519497028,0
1767940677,0
534462624,0
1637421887,0
644343312,0
658190647,0
1328880261,0
689852989,0
685393029,0
1075339188,0
545332147,0
1302283688,0
543852009,0
709030480,0
625341067,0
512392541,0
1373700508,0
1411841120,0
1561741423,0
1373700503,0
1373700504,0
629056419,0
588267252,0
1373700507,0
654846704,0
1700506985,0
1840000505,0
1242030512,0
1248357249,0
1054256846,0
1658761633,0
544980849,0
525880263,0
100000378249094,0
774507593,0
100001859630476,0
662220975,0
100004485484188,0
1156380492,0
1334371001,0
100000026209935,0
540597581,0
1532535030,0
693350068,0
1803769273,0
1365295848,0
743925227,0
732248550,0
1197922529,0
804441123,0
510611169,0
1124370168,0
1542076885,0
526239523,0
1312627912,0
692750828,0
1054693607,0
524016109,0
