1335180913,147,1.32399305562
1080311673,164,0.788993055583
657686873,10,0.290625000023
10,782944270,0.0412037037313
100000051458758,190,1.07902777777
1207355403,10,0.327106481534
677242078,10,0.104942129634
10,684656695,0.123877314851
148,621815671,2.11695601849
64,771583741,0.0256481481483
10,689767827,0.0307754629757
745910489,10,0.148668981506
539680145,10,0.310960648116
10,508897025,0.046365740709
733262228,10,0.170370370382
100002017879829,10,0.0324652778218
10,5406108,0.1328125
10,679149765,0.0397222222527
650247586,10,0.00108796299901
10,610085766,0.0597916666884
100000891657379,10,0.0875000000233
626131945,10,0.232870370382
47,722795409,0.100266203634
1266988933,10,0.0257291666931
10,1223059947,0.0768981481669
118,832610623,0.0765856481157
10,679943975,0.0860185185447
10,1768221264,0.0670601851307
634901452,10,0.159490740742
594270397,164,1.7040972223
259,1407951779,2.28172453702
1362885995,164,2.85244212963
10,538645216,0.0559085648274
10,667634665,0.0489699073369
148,1518037170,2.30347222229
664890009,10,0.0226851851912
164,557431546,0.00331018515863
560655698,10,0.0966782406904
539226190,10,0.311412037001
259,596745173,2.36482638889
1196060475,190,0.0423495370196
1357770071,210,1.60271990742
1291885489,210,1.66333333333
10,100000650656448,0.0436458333861
164,791594842,0.553113425849
556725857,10,0.0137731481809
1130435077,166,2.68601851852
10,735493650,0.100486111129
616574143,10,0.362187499995
10,686404579,0.086979166721
164,808754055,0.598310185131
818148657,142,2.03789351857
47,1420058103,0.20239583333
148,797150561,0.441226851777
100004205100522,166,2.69631944445
10,538557330,0.0729976851726
148,555566796,0.403506944422
10,751146423,0.0449421296362
47,555527214,0.077708333265
148,891375371,2.17655092594
147,1220850981,0.311695601849
164,623577684,0.548807870364
259,620760355,2.5078125
10,521324422,0.0930671296082
1054830110,190,0.0824652777519
610085766,10,0.19584490743
1637421887,10,0.087673611124
746133557,10,0.176504629606
164,674332585,0.598020833335
727166718,264,0.485879629618
10,669958426,0.039016203722
1048830118,264,0.728530092631
1822041692,147,2.17655092594
148,552892952,1.1571180555
164,1100359338,0.254444444436
1069001378,142,1.87896990741
10,1323616519,0.0659143518424
148,706090708,2.24905092595
10,583004773,0.00624999997672
210,1452605992,0.192870370345
1050054859,142,1.15189814824
1231676445,10,0.179895833367
1594813350,10,0.0387037036708
1342428733,164,1.75369212963
148,607047844,0.209351851838
164,644376205,1.0294675926
264,1365510234,2.16043981485
689767827,10,0.00222222227603
1328007882,214,0.00636574067175
10,597083965,0.0633564814925
686404579,10,0.245821759221
164,1005257994,0.497662037029
1321351951,166,2.93377314811
10,100000251336421,0.0248611110728
10,650637383,0.576273148065
607951431,10,0.0425347222481
1194721184,142,2.74432870373
681767163,164,0.790763888974
10,595349635,0.101539351861
164,1363135836,0.907465277705
10,656762213,0.0430671295617
164,805975556,0.529976851773
10,607951431,0.0908449074486
594855346,10,0.130405092612
10,657387951,0.100624999963
585738677,10,0.187708333367
10,1470316264,0.0261574074393
674008010,10,0.282673611073
1107906625,10,0.025081018568
1228920545,118,0.013958333293
711901108,10,0.0182060184889
1020501009,10,0.0250462963013
762734991,142,1.9910300927
10,835242563,0.0159606481902
10,656383373,0.0199421296129
1519741397,210,2.78495370375
10,1091593455,0.0141898147995
10,649815170,0.122199074132
264,1365510322,2.97725694452
719365514,64,0.50837962958
10,1648714959,0.782094907365
10,100001037711494,0.0439120370429
591699789,10,0.00633101852145
1170573298,142,1.91365740751
1365510246,264,1.22902777779
521324422,10,0.0935416666325
64,767230354,0.0483796296176
779002997,164,1.95956018521
100000472242066,266,0.354594907374
164,1374810049,0.929085648153
723941740,164,0.0229282408254
